time;X;Y;Z;Roll;Pitch;yaw
504.0080566;0;0;600;0.560381293;-0.780940592;-29.85660053
504.0180664;0;0;600;0.553523123;-0.792708814;-29.79135239
504.0280762;0;0;600;0.549618304;-0.805597305;-29.92215629
504.0380859;0;0;600;0.539887726;-0.819185972;-29.848978
504.0480957;0;0;600;0.535777926;-0.832004011;-29.77611717
504.0581055;0;0;600;0.527714372;-0.843584955;-29.96025895
504.0681152;0;0;600;0.522215545;-0.85298425;-30.03039022
504.078125;0;0;600;0.515033603;-0.857080817;-30.14043378
504.0881348;0;0;600;0.510038197;-0.855546117;-30.21941497
504.0981445;0;0;600;0.501357436;-0.849032998;-30.348978
504.1081543;0;0;600;0.495815754;-0.839134753;-30.43922395
504.1181641;0;0;600;0.488039494;-0.82501173;-30.56391736
504.1281738;0;0;600;0.482407659;-0.808511436;-30.58983196
504.1381836;0;0;600;0.478696108;-0.787842333;-30.71514631
504.1481934;0;0;600;0.475039244;-0.76517278;-30.92976883
504.1582031;0;0;600;0.477203816;-0.739475787;-31.07306839
504.1682129;0;0;600;0.475958794;-0.713479459;-31.16178307
504.1782227;0;0;600;0.478888631;-0.688333988;-31.24227257
504.1882324;0;0;600;0.479095519;-0.66471529;-31.31239385
504.1982422;0;0;600;0.480387956;-0.643964112;-31.32184781
504.208252;0;0;600;0.483151674;-0.624075055;-31.38251514
504.2182617;0;0;600;0.485205263;-0.60593164;-31.45568343
504.2282715;0;0;600;0.491725445;-0.587623239;-31.50935592
504.2382813;0;0;600;0.498284459;-0.568352342;-31.4983716
504.248291;0;0;600;0.509229541;-0.547704935;-31.50598414
504.2583008;0;0;600;0.520567536;-0.526701033;-31.51849706
504.2683105;0;0;600;0.533465862;-0.507003486;-31.46483446
504.2783203;0;0;600;0.546274126;-0.488698393;-31.39349831
504.2883301;0;0;600;0.558910191;-0.473706543;-31.40538272
504.2983398;0;0;600;0.57331413;-0.461932272;-31.46788148
504.3083496;0;0;600;0.588828921;-0.455160767;-31.41179056
504.3183594;0;0;600;0.604572237;-0.453520119;-31.46025895
504.3283691;0;0;600;0.621480048;-0.45551753;-31.52427621
504.3383789;0;0;600;0.638093829;-0.46063751;-31.52460114
504.3483887;0;0;600;0.652389348;-0.466847122;-31.50598414
504.3583984;0;0;600;0.666852057;-0.473901212;-31.50141861
504.3684082;0;0;600;0.677545488;-0.480548203;-31.48648811
504.378418;0;0;600;0.689298868;-0.485561192;-31.4221463
504.3884277;0;0;600;0.699957252;-0.488380253;-31.48464505
504.3984375;0;0;600;0.709491372;-0.490258962;-31.43770543
504.4084473;0;0;600;0.719502389;-0.49119091;-31.49379608
504.418457;0;0;600;0.727537751;-0.490670383;-31.49379608
504.4284668;0;0;600;0.737922728;-0.488305688;-31.49868627
504.4384766;0;0;600;0.743385434;-0.485351801;-31.57610542
